group_id,representative_index,duplicate_index,match_reason,representative_title,duplicate_title
416,432,3311,doi,Integration of Multi-Omics and Machine Learning Identifies TGFB1 and SERPINE1 as Biomarkers of Vascular Smooth Muscle Cell Senescence in Intracranial Aneurysms.,Integration of Multi-Omics and Machine Learning Identifies TGFB1 and SERPINE1 as Biomarkers of Vascular Smooth Muscle Cell Senescence in Intracranial Aneurysms
417,3340,433,doi,Aging-induced decrease in progenitor B cells enhances the osteoclastogenesis of bone marrow macrophages via ROS-activated Fos/CCL3 signaling pathway,Aging-induced decrease in progenitor B cells enhances the osteoclastogenesis of bone marrow macrophages via ROS-activated Fos/CCL3 signaling‌ pathway.
417,3340,1796,transitive_exact_match,Aging-induced decrease in progenitor B cells enhances the osteoclastogenesis of bone marrow macrophages via ROS-activated Fos/CCL3 signaling pathway,Aging-induced decrease in progenitor B cells enhances the osteoclastogenesis of bone marrow macrophages via ROS-activated Fos/CCL3 signaling‌ pathway.
418,434,1265,doi,Integrated omics analysis reveals the age-dependent dynamic changes of gut microbiota and metabolites in layer chickens.,Integrated omics analysis reveals the age-dependent dynamic changes of gut microbiota and metabolites in layer chickens
418,434,1797,doi,Integrated omics analysis reveals the age-dependent dynamic changes of gut microbiota and metabolites in layer chickens.,Integrated omics analysis reveals the age-dependent dynamic changes of gut microbiota and metabolites in layer chickens.
418,434,2145,doi,Integrated omics analysis reveals the age-dependent dynamic changes of gut microbiota and metabolites in layer chickens.,Integrated omics analysis reveals the age-dependent dynamic changes of gut microbiota and metabolites in layer chickens
419,1263,435,doi,A Biopsychosocial Risk Score for Stratifying Disease Vulnerability in Healthy Populations: A Prospective Cohort and Multi-Omics Study in the UK Biobank,A Biopsychosocial Risk Score for Stratifying Disease Vulnerability in Healthy Populations: A Prospective Cohort and Multi-Omics Study in the UK Biobank
419,1263,3339,transitive_exact_match,A Biopsychosocial Risk Score for Stratifying Disease Vulnerability in Healthy Populations: A Prospective Cohort and Multi-Omics Study in the UK Biobank,A Biopsychosocial Risk Score for Stratifying Disease Vulnerability in Healthy Populations: A Prospective Cohort and Multi-Omics Study in the UK Biobank
420,3325,436,doi,Sarcopenia and Muscle Aging: Updated Insights into Molecular Mechanisms and Translational Therapeutics,Sarcopenia and Muscle Aging: Updated Insights into Molecular Mechanisms and Translational Therapeutics.
420,3325,1798,transitive_exact_match,Sarcopenia and Muscle Aging: Updated Insights into Molecular Mechanisms and Translational Therapeutics,Sarcopenia and Muscle Aging: Updated Insights into Molecular Mechanisms and Translational Therapeutics.
421,4480,437,doi,Lack of MDA5 delays hematopoietic aging by modulating inflammaging and proteostasis in mice,Lack of MDA5 delays hematopoietic aging by modulating inflammaging and proteostasis in mice.
421,4480,1799,transitive_exact_match,Lack of MDA5 delays hematopoietic aging by modulating inflammaging and proteostasis in mice,Lack of MDA5 delays hematopoietic aging by modulating inflammaging and proteostasis in mice.
421,4480,3344,transitive_exact_match,Lack of MDA5 delays hematopoietic aging by modulating inflammaging and proteostasis in mice,Lack of MDA5 delays hematopoietic aging by modulating inflammaging and proteostasis in mice
422,438,1800,doi,"The gut microbiota in Salmonella Typhi infection and translocation: Mechanisms of colonization resistance, pathogen subversion, and prospects for microecological intervention.","The gut microbiota in Salmonella Typhi infection and translocation: Mechanisms of colonization resistance, pathogen subversion, and prospects for microecological intervention."
422,438,3316,doi,"The gut microbiota in Salmonella Typhi infection and translocation: Mechanisms of colonization resistance, pathogen subversion, and prospects for microecological intervention.","The Gut Microbiota in Salmonella Typhi Infection and Translocation: Mechanisms of Colonization Resistance, Pathogen Subversion, and Prospects for Microecological Intervention."
423,439,1801,doi,"Epigenetics and the gut-brain axis: Insights into DNA methylation, aging, and Alzheimer disease.","Epigenetics and the gut-brain axis: Insights into DNA methylation, aging, and Alzheimer disease."
423,439,3302,doi,"Epigenetics and the gut-brain axis: Insights into DNA methylation, aging, and Alzheimer disease.","Epigenetics and the gut-brain axis: Insights into DNA methylation, aging, and Alzheimer disease."
424,440,1267,doi,Size-Dependent Disruption of Lipid Metabolism by Polystyrene Micro- and Nanoplastics in <i>Caenorhabditis elegans</i> Revealed Through Multi-Omics and Functional Genetic Validation.,Size-Dependent Disruption of Lipid Metabolism by Polystyrene Micro- and Nanoplastics in Caenorhabditis elegans Revealed Through Multi-Omics and Functional Genetic Validation
424,440,1802,doi,Size-Dependent Disruption of Lipid Metabolism by Polystyrene Micro- and Nanoplastics in <i>Caenorhabditis elegans</i> Revealed Through Multi-Omics and Functional Genetic Validation.,Size-Dependent Disruption of Lipid Metabolism by Polystyrene Micro- and Nanoplastics in Caenorhabditis elegans Revealed Through Multi-Omics and Functional Genetic Validation.
424,440,2131,doi,Size-Dependent Disruption of Lipid Metabolism by Polystyrene Micro- and Nanoplastics in <i>Caenorhabditis elegans</i> Revealed Through Multi-Omics and Functional Genetic Validation.,Size-Dependent Disruption of Lipid Metabolism by Polystyrene Micro- and Nanoplastics in Caenorhabditis elegans Revealed Through Multi-Omics and Functional Genetic Validation
426,442,1803,doi,"Skeletal muscle metabolism in health and disease: Mechanisms, interventions, and clinical perspectives.","Skeletal muscle metabolism in health and disease: Mechanisms, interventions, and clinical perspectives."
426,442,3314,doi,"Skeletal muscle metabolism in health and disease: Mechanisms, interventions, and clinical perspectives.","Skeletal muscle metabolism in health and disease: Mechanisms, interventions, and clinical perspectives"
427,443,1804,doi,"Targeting the Biology of Aging in Cerebrovascular Disease: Inflammation, Metabolism, Senescence, and Regeneration.","Targeting the Biology of Aging in Cerebrovascular Disease: Inflammation, Metabolism, Senescence, and Regeneration."
427,443,3301,doi,"Targeting the Biology of Aging in Cerebrovascular Disease: Inflammation, Metabolism, Senescence, and Regeneration.","Targeting the Biology of Aging in Cerebrovascular Disease: Inflammation, Metabolism, Senescence, and Regeneration"
428,444,1805,doi,"15 years of longitudinal genetic, clinical, cognitive, imaging, and biochemical measures in DIAN.","15 years of longitudinal genetic, clinical, cognitive, imaging, and biochemical measures in DIAN."
428,444,3347,doi,"15 years of longitudinal genetic, clinical, cognitive, imaging, and biochemical measures in DIAN.","15 years of longitudinal genetic, clinical, cognitive, imaging, and biochemical measures in DIAN"
429,445,1806,doi,"Decoding Early-Onset Aging After Cancer: Hallmarks, Biomarkers, and Future Directions for Childhood and Young Adult Survivorship.","Decoding Early-Onset Aging After Cancer: Hallmarks, Biomarkers, and Future Directions for Childhood and Young Adult Survivorship."
430,572,446,title_year,Integrating AI and Causal Genetics to Prioritize Therapeutic Targets for Aging and Age-Related Diseases.,Integrating AI and causal genetics to prioritize therapeutic targets for aging and age-related diseases
430,572,1925,doi,Integrating AI and Causal Genetics to Prioritize Therapeutic Targets for Aging and Age-Related Diseases.,Integrating AI and Causal Genetics to Prioritize Therapeutic Targets for Aging and Age-Related Diseases.
430,572,3346,pmid,Integrating AI and Causal Genetics to Prioritize Therapeutic Targets for Aging and Age-Related Diseases.,Integrating AI and causal genetics to prioritize therapeutic targets for aging and age-related diseases
431,3353,447,doi,What is the nature of sleep and circadian rhythm health on gastrointestinal microbiota? A systematic review of studies in humans,What is the nature of sleep and circadian rhythm health on gastrointestinal microbiota? A systematic review of studies in humans.
431,3353,1808,transitive_exact_match,What is the nature of sleep and circadian rhythm health on gastrointestinal microbiota? A systematic review of studies in humans,What is the nature of sleep and circadian rhythm health on gastrointestinal microbiota? A systematic review of studies in humans.
432,448,780,title_year,"Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework.","Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework."
432,448,1271,doi,"Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework.","Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework"
432,448,1809,doi,"Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework.","Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework."
432,448,2132,doi,"Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework.","Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework"
432,448,3324,doi,"Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework.","Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework"
433,449,1811,doi,Hydrogen Sulfide: A Multitarget Therapeutic for Neuroinflammation in Neurodegenerative Diseases.,Hydrogen Sulfide: A Multitarget Therapeutic for Neuroinflammation in Neurodegenerative Diseases.
433,449,3264,doi,Hydrogen Sulfide: A Multitarget Therapeutic for Neuroinflammation in Neurodegenerative Diseases.,Hydrogen Sulfide: A Multitarget Therapeutic for Neuroinflammation in Neurodegenerative Diseases
434,450,1812,doi,NR4A1 mediates chemotherapy‑induced senescence via the PI3K/AKT pathway in gastric cancer cells.,NR4A1 mediates chemotherapy‑induced senescence via the PI3K/AKT pathway in gastric cancer cells.
434,450,3355,doi,NR4A1 mediates chemotherapy‑induced senescence via the PI3K/AKT pathway in gastric cancer cells.,NR4A1 mediates chemotherapy-induced senescence via the PI3K/AKT pathway in gastric cancer cells
435,451,1813,doi,Multi-omics-guided discovery: yeast protein alleviates glucocorticoid-induced muscle atrophy through dual activation of IGF-1/PI3K/Akt/FOXO and CaMKK/AMPK signaling pathways.,Multi-omics-guided discovery: yeast protein alleviates glucocorticoid-induced muscle atrophy through dual activation of IGF-1/PI3K/Akt/FOXO and CaMKK/AMPK signaling pathways.
