record_id,doi,title,normalized_title,source_cohort,publication_form_initial,eligibility_ledger,eligibility_decision,version_candidate_id,provisional_canonical_report,study_id,report_to_study_status,synthesis_inclusion_status
doi:10.1111/acel.14081,10.1111/acel.14081,L-arginine metabolism ameliorates age-related cognitive impairment by Amuc_1100-mediated gut homeostasis maintaining.,l arginine metabolism ameliorates age related cognitive impairment by amuc 1100 mediated gut homeostasis maintaining,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.14150,10.1111/acel.14150,Progeria-based vascular model identifies networks associated with cardiovascular aging and disease.,progeria based vascular model identifies networks associated with cardiovascular aging and disease,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70065,10.1111/acel.70065,"Identifying PDAP1 as a Biological Target on Human Longevity: Integration of Mendelian Randomization, Cohort, and Cell Experiments Validation Study.",identifying pdap1 as a biological target on human longevity integration of mendelian randomization cohort and cell experiments validation study,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70108,10.1111/acel.70108,Quercetin Reduces Vascular Senescence and Inflammation in Symptomatic Male but Not Female Coronary Artery Disease Patients.,quercetin reduces vascular senescence and inflammation in symptomatic male but not female coronary artery disease patients,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70166,10.1111/acel.70166,L-Tryptophan Produced by Bifidobacterium pseudocatenulatum NCU-08 Delays Aging in SAMP8 Mice by Activating the Sirt1/P53/P21/Rb Signaling Pathway.,l tryptophan produced by bifidobacterium pseudocatenulatum ncu 08 delays aging in samp8 mice by activating the sirt1 p53 p21 rb signaling pathway,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70279,10.1111/acel.70279,Association of Epigenetic Age Acceleration and Mitochondrial DNA-Based Aging Metrics Provides Insights Into Mechanisms of Aging-Related Diseases.,association of epigenetic age acceleration and mitochondrial dna based aging metrics provides insights into mechanisms of aging related diseases,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70343,10.1111/acel.70343,A Histone Code Functionally Linked to Replicative Senescence.,a histone code functionally linked to replicative senescence,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/acel.70396,10.1111/acel.70396,Broad Epigenetic Shifts in the Aging Drosophila Retina Contribute to Its Altered Diurnal Rhythmic Transcriptome.,broad epigenetic shifts in the aging drosophila retina contribute to its altered diurnal rhythmic transcriptome,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_015,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1111/bph.15410,10.1111/bph.15410,Sodium rutin extends lifespan and health span in mice including positive impacts on liver health.,sodium rutin extends lifespan and health span in mice including positive impacts on liver health,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/cns.70415,10.1111/cns.70415,miR‐484 in Hippocampal Astrocytes of Aged and Young Rats Targets CSF‐1 to Regulate Neural Progenitor/Stem Cell Proliferation and Differentiation Into Neurons,mir484 in hippocampal astrocytes of aged and young rats targets csf1 to regulate neural progenitor stem cell proliferation and differentiation into neurons,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/cpr.13337,10.1111/cpr.13337,PFKFB4 facilitates palbociclib resistance in oestrogen receptor‐positive breast cancer by enhancing stemness,pfkfb4 facilitates palbociclib resistance in oestrogen receptorpositive breast cancer by enhancing stemness,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/pce.13330,10.1111/pce.13330,Genes for seed longevity in barley identified by genomic analysis on near isogenic lines.,genes for seed longevity in barley identified by genomic analysis on near isogenic lines,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/tpj.14125,10.1111/tpj.14125,Polycomb repressive complex 2 attenuates ABA‐induced senescence in Arabidopsis,polycomb repressive complex 2 attenuates abainduced senescence in arabidopsis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1111/tpj.71045,10.1111/tpj.71045,The NAC transcription factor BrrNAC082 positively mediates leaf senescence in Brassica rapa.,the nac transcription factor brrnac082 positively mediates leaf senescence in brassica rapa,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1126/sciadv.aaz6477,10.1126/sciadv.aaz6477,"EED-mediated histone methylation is critical for CNS myelination and remyelination by inhibiting WNT, BMP, and senescence pathways",eed mediated histone methylation is critical for cns myelination and remyelination by inhibiting wnt bmp and senescence pathways,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1126/sciadv.abj1604,10.1126/sciadv.abj1604,Exportin 1 modulates life span by regulating nucleolar dynamics via the autophagy protein LGG-1/GABARAP,exportin 1 modulates life span by regulating nucleolar dynamics via the autophagy protein lgg 1 gabarap,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1126/sciadv.abo5482,10.1126/sciadv.abo5482,Rapamycin treatment during development extends life span and health span of male mice and Daphnia magna .,rapamycin treatment during development extends life span and health span of male mice and daphnia magna,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1126/sciadv.adz4847,10.1126/sciadv.adz4847,Blocking nuclear receptor Nr4a3 unlocks the senescence barrier to promote direct cardiac reprogramming.,blocking nuclear receptor nr4a3 unlocks the senescence barrier to promote direct cardiac reprogramming,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1128/mcb.00522-16,10.1128/mcb.00522-16,The Chromatin-Associated Phf12 Protein Maintains Nucleolar Integrity and Prevents Premature Cellular Senescence.,the chromatin associated phf12 protein maintains nucleolar integrity and prevents premature cellular senescence,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1128/msystems.01487-24,10.1128/msystems.01487-24,Honeybees fed D-galactose exhibit aging signs with changes in gut microbiota and metabolism.,honeybees fed d galactose exhibit aging signs with changes in gut microbiota and metabolism,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1136/heartjnl-2026-327950,10.1136/heartjnl-2026-327950,Abdominal adiposity and accelerated biological ageing in relation to general and cardiovascular ageing in Chinese adults,abdominal adiposity and accelerated biological ageing in relation to general and cardiovascular ageing in chinese adults,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1161/circulationaha.121.056286,10.1161/circulationaha.121.056286,Heteroplasmy of Wild-Type Mitochondrial DNA Variants in Mice Causes Metabolic Heart Disease With Pulmonary Hypertension and Frailty,heteroplasmy of wild type mitochondrial dna variants in mice causes metabolic heart disease with pulmonary hypertension and frailty,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1161/circulationaha.121.056456,10.1161/circulationaha.121.056456,Epigenetic Age and the Risk of Incident Atrial Fibrillation.,epigenetic age and the risk of incident atrial fibrillation,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1161/jaha.125.047447,10.1161/jaha.125.047447,Cardiomyocyte‐Specific Plakophilin‐2 Loss Is Sufficient to Induce Aging and Senescence of Nonmyocytes: Relevance to Arrhythmogenic Cardiomyopathy,cardiomyocytespecific plakophilin2 loss is sufficient to induce aging and senescence of nonmyocytes relevance to arrhythmogenic cardiomyopathy,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_017,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1167/iovs.67.4.30,10.1167/iovs.67.4.30,Modulation of Iron-Induced Glucose Metabolic Reprogramming Alleviates Retinal Pigment Epithelial Cell Senescence,modulation of iron induced glucose metabolic reprogramming alleviates retinal pigment epithelial cell senescence,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
